Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Jaganathan, Kishore; Kyriazopoulou Panagiotopoulou, Sofia; McRae, Jeremy F; Darbandi, Siavash Fazel; Knowles, David; Li, Yang I; Kosmicki, Jack A; Arbelaez, Juan; Cui, Wenwu; Schwartz, Grace B; Chow, Eric D; Kanterakis, Efstathios; Gao, Hong; Kia, Amirali; Batzoglou, Serafim; Sanders, Stephan J; Farh, Kyle Kai-How	Predicting Splicing from Primary Sequence with Deep Learning.	Cell	2019	Cell. 2019 Jan 24;176(3):535-548.e24. doi: 10.1016/j.cell.2018.12.015. Epub 2019 Jan 17.	The splicing of pre-mRNAs into mature transcripts is remarkable for its precision, but the mechanisms by which the cellular machinery achieves such specificity are incompletely understood. Here, we describe a deep neural network that accurately predicts splice junctions from an arbitrary pre-mRNA transcript sequence, enabling precise prediction of noncoding genetic variants that cause cryptic splicing. Synonymous and intronic mutations with predicted splice-altering consequence validate at a high rate on RNA-seq and are strongly deleterious in the human population. De novo mutations with predicted splice-altering consequence are significantly enriched in patients with autism and intellectual disability compared to healthy controls and validate against RNA-seq in 21 out of 28 of these patients. We estimate that 9%-11% of pathogenic mutations in patients with rare genetic disorders are caused by this previously underappreciated class of disease variation.	artificial intelligence; deep learning; genetics; splicing	20190117	https://pubmed.ncbi.nlm.nih.gov/30661751
Keren, Leeat; Bosse, Marc; Marquez, Diana; Angoshtari, Roshan; Jain, Samir; Varma, Sushama; Yang, Soo-Ryum; Kurian, Allison; Van Valen, David; West, Robert; Bendall, Sean C; Angelo, Michael	A Structured Tumor-Immune Microenvironment in Triple Negative Breast Cancer Revealed by Multiplexed Ion Beam Imaging.	Cell	2018	Cell. 2018 Sep 6;174(6):1373-1387.e19. doi: 10.1016/j.cell.2018.08.039.	The immune system is critical in modulating cancer progression, but knowledge of immune composition, phenotype, and interactions with tumor is limited. We used multiplexed ion beam imaging by time-of-flight (MIBI-TOF) to simultaneously quantify in situ expression of 36 proteins covering identity, function, and immune regulation at sub-cellular resolution in 41 triple-negative breast cancer patients. Multi-step processing, including deep-learning-based segmentation, revealed variability in the composition of tumor-immune populations across individuals, reconciled by overall immune infiltration and enriched co-occurrence of immune subpopulations and checkpoint expression. Spatial enrichment analysis showed immune mixed and compartmentalized tumors, coinciding with expression of PD1, PD-L1, and IDO in a cell-type- and location-specific manner. Ordered immune structures along the tumor-immune border were associated with compartmentalization and linked to survival. These data demonstrate organization in the tumor-immune microenvironment that is structured in cellular composition, spatial arrangement, and regulatory-protein expression and provide a framework to apply multiplexed imaging to immune oncology.	Breast Cancer; Checkpoint; Imaging; MIBI; Mass spectrometry; Multiplexed Ion Beam Imaging; Proteomics; Systems Biology; Tumor Immunology; Tumor Microenvironment	?	https://pubmed.ncbi.nlm.nih.gov/30193111
Nitta, Nao; Sugimura, Takeaki; Isozaki, Akihiro; Mikami, Hideharu; Hiraki, Kei; Sakuma, Shinya; Iino, Takanori; Arai, Fumihito; Endo, Taichiro; Fujiwaki, Yasuhiro; Fukuzawa, Hideya; Hase, Misa; Hayakawa, Takeshi; Hiramatsu, Kotaro; Hoshino, Yu; Inaba, Mary; Ito, Takuro; Karakawa, Hiroshi; Kasai, Yusuke; Koizumi, Kenichi; Lee, SangWook; Lei, Cheng; Li, Ming; Maeno, Takanori; Matsusaka, Satoshi; Murakami, Daichi; Nakagawa, Atsuhiro; Oguchi, Yusuke; Oikawa, Minoru; Ota, Tadataka; Shiba, Kiyotaka; Shintaku, Hirofumi; Shirasaki, Yoshitaka; Suga, Kanako; Suzuki, Yuta; Suzuki, Nobutake; Tanaka, Yo; Tezuka, Hiroshi; Toyokawa, Chihana; Yalikun, Yaxiaer; Yamada, Makoto; Yamagishi, Mai; Yamano, Takashi; Yasumoto, Atsushi; Yatomi, Yutaka; Yazawa, Masayuki; Di Carlo, Dino; Hosokawa, Yoichiroh; Uemura, Sotaro; Ozeki, Yasuyuki; Goda, Keisuke	Intelligent Image-Activated Cell Sorting.	Cell	2018	Cell. 2018 Sep 20;175(1):266-276.e13. doi: 10.1016/j.cell.2018.08.028. Epub 2018 Aug 27.	A fundamental challenge of biology is to understand the vast heterogeneity of cells, particularly how cellular composition, structure, and morphology are linked to cellular physiology. Unfortunately, conventional technologies are limited in uncovering these relations. We present a machine-intelligence technology based on a radically different architecture that realizes real-time image-based intelligent cell sorting at an unprecedented rate. This technology, which we refer to as intelligent image-activated cell sorting, integrates high-throughput cell microscopy, focusing, and sorting on a hybrid software-hardware data-management infrastructure, enabling real-time automated operation for data acquisition, data processing, decision-making, and actuation. We use it to demonstrate real-time sorting of microalgal and blood cells based on intracellular protein localization and cell-cell interaction from large heterogeneous populations for studying photosynthesis and atherothrombosis, respectively. The technology is highly versatile and expected to enable machine-based scientific discovery in biological, pharmaceutical, and medical sciences.	cellular heterogeneity; cellular morphology; convolutional neural network; deep learning; high-throughput microscopy; high-throughput screening; image-activated cell sorting; machine intelligence	20180827	https://pubmed.ncbi.nlm.nih.gov/30166209
Camacho, Diogo M; Collins, Katherine M; Powers, Rani K; Costello, James C; Collins, James J	Next-Generation Machine Learning for Biological Networks.	Cell	2018	Cell. 2018 Jun 14;173(7):1581-1592. doi: 10.1016/j.cell.2018.05.015. Epub 2018 Jun 7.	Machine learning, a collection of data-analytical techniques aimed at building predictive models from multi-dimensional datasets, is becoming integral to modern biological research. By enabling one to generate models that learn from large datasets and make predictions on likely outcomes, machine learning can be used to study complex cellular systems such as biological networks. Here, we provide a primer on machine learning for life scientists, including an introduction to deep learning. We discuss opportunities and challenges at the intersection of machine learning and network biology, which could impact disease biology, drug discovery, microbiome research, and synthetic biology.	Machine leaning; deep learning; network biology; neural networks; synthetic biology; systems biology	20180607	https://pubmed.ncbi.nlm.nih.gov/29887378
Sullivan, Devin P; Lundberg, Emma	Seeing More: A Future of Augmented Microscopy.	Cell	2018	Cell. 2018 Apr 19;173(3):546-548. doi: 10.1016/j.cell.2018.04.003.	Microscope images are information rich. In this issue of Cell, Christiansen et al. show that label-free images of cells can be used to predict fluorescent labels representing cell type, state, and organelle distribution using a deep-learning framework. This paves the way for computationally multiplexed assays derived from inexpensive label-free microscopy.		?	https://pubmed.ncbi.nlm.nih.gov/29677507
Christiansen, Eric M; Yang, Samuel J; Ando, D Michael; Javaherian, Ashkan; Skibinski, Gaia; Lipnick, Scott; Mount, Elliot; O'Neil, Alison; Shah, Kevan; Lee, Alicia K; Goyal, Piyush; Fedus, William; Poplin, Ryan; Esteva, Andre; Berndl, Marc; Rubin, Lee L; Nelson, Philip; Finkbeiner, Steven	In Silico Labeling: Predicting Fluorescent Labels in Unlabeled Images.	Cell	2018	Cell. 2018 Apr 19;173(3):792-803.e19. doi: 10.1016/j.cell.2018.03.040. Epub 2018 Apr 12.	Microscopy is a central method in life sciences. Many popular methods, such as antibody labeling, are used to add physical fluorescent labels to specific cellular constituents. However, these approaches have significant drawbacks, including inconsistency; limitations in the number of simultaneous labels because of spectral overlap; and necessary perturbations of the experiment, such as fixing the cells, to generate the measurement. Here, we show that a computational machine-learning approach, which we call "in silico labeling" (ISL), reliably predicts some fluorescent labels from transmitted-light images of unlabeled fixed or live biological samples. ISL predicts a range of labels, such as those for nuclei, cell type (e.g., neural), and cell state (e.g., cell death). Because prediction happens in silico, the method is consistent, is not limited by spectral overlap, and does not disturb the experiment. ISL generates biological measurements that would otherwise be problematic or impossible to acquire.	cancer; computer vision; deep learning; machine learning; microscopy; neuroscience; stem cells	20180412	https://pubmed.ncbi.nlm.nih.gov/29656897
Rampasek, Ladislav; Goldenberg, Anna	Learning from Everyday Images Enables Expert-like Diagnosis of Retinal Diseases.	Cell	2018	Cell. 2018 Feb 22;172(5):893-895. doi: 10.1016/j.cell.2018.02.013.	Kermany et al. report an application of a neural network trained on millions of everyday images to a database of thousands of retinal tomography images that they gathered and expert labeled, resulting in a rapid and accurate diagnosis of retinal diseases.		?	https://pubmed.ncbi.nlm.nih.gov/29474917
Kermany, Daniel S; Goldbaum, Michael; Cai, Wenjia; Valentim, Carolina C S; Liang, Huiying; Baxter, Sally L; McKeown, Alex; Yang, Ge; Wu, Xiaokang; Yan, Fangbing; Dong, Justin; Prasadha, Made K; Pei, Jacqueline; Ting, Magdalene Y L; Zhu, Jie; Li, Christina; Hewett, Sierra; Dong, Jason; Ziyar, Ian; Shi, Alexander; Zhang, Runze; Zheng, Lianghong; Hou, Rui; Shi, William; Fu, Xin; Duan, Yaou; Huu, Viet A N; Wen, Cindy; Zhang, Edward D; Zhang, Charlotte L; Li, Oulan; Wang, Xiaobo; Singer, Michael A; Sun, Xiaodong; Xu, Jie; Tafreshi, Ali; Lewis, M Anthony; Xia, Huimin; Zhang, Kang	Identifying Medical Diagnoses and Treatable Diseases by Image-Based Deep Learning.	Cell	2018	Cell. 2018 Feb 22;172(5):1122-1131.e9. doi: 10.1016/j.cell.2018.02.010.	The implementation of clinical-decision support algorithms for medical imaging faces challenges with reliability and interpretability. Here, we establish a diagnostic tool based on a deep-learning framework for the screening of patients with common treatable blinding retinal diseases. Our framework utilizes transfer learning, which trains a neural network with a fraction of the data of conventional approaches. Applying this approach to a dataset of optical coherence tomography images, we demonstrate performance comparable to that of human experts in classifying age-related macular degeneration and diabetic macular edema. We also provide a more transparent and interpretable diagnosis by highlighting the regions recognized by the neural network. We further demonstrate the general applicability of our AI system for diagnosis of pediatric pneumonia using chest X-ray images. This tool may ultimately aid in expediting the diagnosis and referral of these treatable conditions, thereby facilitating earlier treatment, resulting in improved clinical outcomes. VIDEO ABSTRACT.	age-related macular degeneration; artificial intelligence; choroidal neovascularization; deep learning; diabetic macular edema; diabetic retinopathy; optical coherence tomography; pneumonia; screening; transfer learning	?	https://pubmed.ncbi.nlm.nih.gov/29474911
Grossman, Nir; Bono, David; Dedic, Nina; Kodandaramaiah, Suhasa B; Rudenko, Andrii; Suk, Ho-Jun; Cassara, Antonino M; Neufeld, Esra; Kuster, Niels; Tsai, Li-Huei; Pascual-Leone, Alvaro; Boyden, Edward S	Noninvasive Deep Brain Stimulation via Temporally Interfering Electric Fields.	Cell	2017	Cell. 2017 Jun 1;169(6):1029-1041.e16. doi: 10.1016/j.cell.2017.05.024.	We report a noninvasive strategy for electrically stimulating neurons at depth. By delivering to the brain multiple electric fields at frequencies too high to recruit neural firing, but which differ by a frequency within the dynamic range of neural firing, we can electrically stimulate neurons throughout a region where interference between the multiple fields results in a prominent electric field envelope modulated at the difference frequency. We validated this temporal interference (TI) concept via modeling and physics experiments, and verified that neurons in the living mouse brain could follow the electric field envelope. We demonstrate the utility of TI stimulation by stimulating neurons in the hippocampus of living mice without recruiting neurons of the overlying cortex. Finally, we show that by altering the currents delivered to a set of immobile electrodes, we can steerably evoke different motor patterns in living mice.	brain; cortex; deep brain stimulation; electromagnetic; hippocampus; neuromodulation; noninvasive; optogenetics; transcranial direct current stimulation; transcranial magnetic stimulation	?	https://pubmed.ncbi.nlm.nih.gov/28575667
Ingolia, Nicholas T; Lareau, Liana F; Weissman, Jonathan S	Ribosome profiling of mouse embryonic stem cells reveals the complexity and dynamics of mammalian proteomes.	Cell	2011	Cell. 2011 Nov 11;147(4):789-802. doi: 10.1016/j.cell.2011.10.002. Epub 2011 Nov 3.	The ability to sequence genomes has far outstripped approaches for deciphering the information they encode. Here we present a suite of techniques, based on ribosome profiling (the deep sequencing of ribosome-protected mRNA fragments), to provide genome-wide maps of protein synthesis as well as a pulse-chase strategy for determining rates of translation elongation. We exploit the propensity of harringtonine to cause ribosomes to accumulate at sites of translation initiation together with a machine learning algorithm to define protein products systematically. Analysis of translation in mouse embryonic stem cells reveals thousands of strong pause sites and unannotated translation products. These include amino-terminal extensions and truncations and upstream open reading frames with regulatory potential, initiated at both AUG and non-AUG codons, whose translation changes after differentiation. We also define a class of short, polycistronic ribosome-associated coding RNAs (sprcRNAs) that encode small proteins. Our studies reveal an unanticipated complexity to mammalian proteomes.		20111103	https://pubmed.ncbi.nlm.nih.gov/22056041
