Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Kim, Sung-Hyun; Yang, Sumin; Lim, Key-Hwan; Ko, Euiseng; Jang, Hyun-Jun; Kang, Mingon; Suh, Pann-Ghill; Joo, Jae-Yeol	Prediction of Alzheimer's disease-specific phospholipase c gamma-1 SNV by deep learning-based approach for high-throughput screening.	Proc Natl Acad Sci U S A	2021	Proc Natl Acad Sci U S A. 2021 Jan 19;118(3). pii: 2011250118. doi: 10.1073/pnas.2011250118.	Exon splicing triggered by unpredicted genetic mutation can cause translational variations in neurodegenerative disorders. In this study, we discover Alzheimer's disease (AD)-specific single-nucleotide variants (SNVs) and abnormal exon splicing of phospholipase c gamma-1 (PLCgamma1) gene, using genome-wide association study (GWAS) and a deep learning-based exon splicing prediction tool. GWAS revealed that the identified single-nucleotide variations were mainly distributed in the H3K27ac-enriched region of PLCgamma1 gene body during brain development in an AD mouse model. A deep learning analysis, trained with human genome sequences, predicted 14 splicing sites in human PLCgamma1 gene, and one of these completely matched with an SNV in exon 27 of PLCgamma1 gene in an AD mouse model. In particular, the SNV in exon 27 of PLCgamma1 gene is associated with abnormal splicing during messenger RNA maturation. Taken together, our findings suggest that this approach, which combines in silico and deep learning-based analyses, has potential for identifying the clinical utility of critical SNVs in AD prediction.	Alzheimer's disease; PLCgamma1; deep learning; single-nucleotide variation	?	https://pubmed.ncbi.nlm.nih.gov/33397809
Ma, Zhuoran; Wang, Feifei; Wang, Weizhi; Zhong, Yeteng; Dai, Hongjie	Deep learning for in vivo near-infrared imaging.	Proc Natl Acad Sci U S A	2021	Proc Natl Acad Sci U S A. 2021 Jan 5;118(1). pii: 2021446118. doi: 10.1073/pnas.2021446118.	Detecting fluorescence in the second near-infrared window (NIR-II) up to approximately 1,700 nm has emerged as a novel in vivo imaging modality with high spatial and temporal resolution through millimeter tissue depths. Imaging in the NIR-IIb window (1,500-1,700 nm) is the most effective one-photon approach to suppressing light scattering and maximizing imaging penetration depth, but relies on nanoparticle probes such as PbS/CdS containing toxic elements. On the other hand, imaging the NIR-I (700-1,000 nm) or NIR-IIa window (1,000-1,300 nm) can be done using biocompatible small-molecule fluorescent probes including US Food and Drug Administration-approved dyes such as indocyanine green (ICG), but has a caveat of suboptimal imaging quality due to light scattering. It is highly desired to achieve the performance of NIR-IIb imaging using molecular probes approved for human use. Here, we trained artificial neural networks to transform a fluorescence image in the shorter-wavelength NIR window of 900-1,300 nm (NIR-I/IIa) to an image resembling an NIR-IIb image. With deep-learning translation, in vivo lymph node imaging with ICG achieved an unprecedented signal-to-background ratio of >100. Using preclinical fluorophores such as IRDye-800, translation of approximately 900-nm NIR molecular imaging of PD-L1 or EGFR greatly enhanced tumor-to-normal tissue ratio up to approximately 20 from approximately 5 and improved tumor margin localization. Further, deep learning greatly improved in vivo noninvasive NIR-II light-sheet microscopy (LSM) in resolution and signal/background. NIR imaging equipped with deep learning could facilitate basic biomedical research and empower clinical diagnostics and imaging-guided surgery in the clinic.	deep learning; near-infrared imaging; second near-infrared window	?	https://pubmed.ncbi.nlm.nih.gov/33372162
Kim, Gi Bae; Gao, Ye; Palsson, Bernhard O; Lee, Sang Yup	DeepTFactor: A deep learning-based tool for the prediction of transcription factors.	Proc Natl Acad Sci U S A	2021	Proc Natl Acad Sci U S A. 2021 Jan 12;118(2). pii: 2021171118. doi: 10.1073/pnas.2021171118.	A transcription factor (TF) is a sequence-specific DNA-binding protein that modulates the transcription of a set of particular genes, and thus regulates gene expression in the cell. TFs have commonly been predicted by analyzing sequence homology with the DNA-binding domains of TFs already characterized. Thus, TFs that do not show homologies with the reported ones are difficult to predict. Here we report the development of a deep learning-based tool, DeepTFactor, that predicts whether a protein in question is a TF. DeepTFactor uses a convolutional neural network to extract features of a protein. It showed high performance in predicting TFs of both eukaryotic and prokaryotic origins, resulting in F1 scores of 0.8154 and 0.8000, respectively. Analysis of the gradients of prediction score with respect to input suggested that DeepTFactor detects DNA-binding domains and other latent features for TF prediction. DeepTFactor predicted 332 candidate TFs in Escherichia coli K-12 MG1655. Among them, 84 candidate TFs belong to the y-ome, which is a collection of genes that lack experimental evidence of function. We experimentally validated the results of DeepTFactor prediction by further characterizing genome-wide binding sites of three predicted TFs, YqhC, YiaU, and YahB. Furthermore, we made available the list of 4,674,808 TFs predicted from 73,873,012 protein sequences in 48,346 genomes. DeepTFactor will serve as a useful tool for predicting TFs, which is necessary for understanding the regulatory systems of organisms of interest. We provide DeepTFactor as a stand-alone program, available at https://bitbucket.org/kaistsystemsbiology/deeptfactor.	ChIP-exo; deep learning; transcription factor; transcription regulation; y-ome	?	https://pubmed.ncbi.nlm.nih.gov/33372147
Pfab, Jonas; Phan, Nhut Minh; Si, Dong	DeepTracer for fast de novo cryo-EM protein structure modeling and special studies on CoV-related complexes.	Proc Natl Acad Sci U S A	2021	Proc Natl Acad Sci U S A. 2021 Jan 12;118(2). pii: 2017525118. doi: 10.1073/pnas.2017525118.	Information about macromolecular structure of protein complexes and related cellular and molecular mechanisms can assist the search for vaccines and drug development processes. To obtain such structural information, we present DeepTracer, a fully automated deep learning-based method for fast de novo multichain protein complex structure determination from high-resolution cryoelectron microscopy (cryo-EM) maps. We applied DeepTracer on a previously published set of 476 raw experimental cryo-EM maps and compared the results with a current state of the art method. The residue coverage increased by over 30% using DeepTracer, and the rmsd value improved from 1.29 A to 1.18 A. Additionally, we applied DeepTracer on a set of 62 coronavirus-related cryo-EM maps, among them 10 with no deposited structure available in EMDataResource. We observed an average residue match of 84% with the deposited structures and an average rmsd of 0.93 A. Additional tests with related methods further exemplify DeepTracer's competitive accuracy and efficiency of structure modeling. DeepTracer allows for exceptionally fast computations, making it possible to trace around 60,000 residues in 350 chains within only 2 h. The web service is globally accessible at https://deeptracer.uw.edu.	complex; cryo-EM; de novo; modeling; structure	?	https://pubmed.ncbi.nlm.nih.gov/33361332
Asner, Gregory P; Vaughn, Nicholas R; Heckler, Joseph; Knapp, David E; Balzotti, Christopher; Shafron, Ethan; Martin, Roberta E; Neilson, Brian J; Gove, Jamison M	Large-scale mapping of live corals to guide reef conservation.	Proc Natl Acad Sci U S A	2020	Proc Natl Acad Sci U S A. 2020 Dec 29;117(52):33711-33718. doi: 10.1073/pnas.2017628117. Epub 2020 Dec 14.	Coral is the life-form that underpins the habitat of most tropical reef ecosystems, thereby supporting biological diversity throughout the marine realm. Coral reefs are undergoing rapid change from ocean warming and nearshore human activities, compromising a myriad of services provided to societies including coastal protection, fishing, and cultural practices. In the face of these challenges, large-scale operational mapping of live coral cover within and across reef ecosystems could provide more opportunities to address reef protection, resilience, and restoration at broad management- and policy-relevant scales. We developed an airborne mapping approach combining laser-guided imaging spectroscopy and deep learning models to quantify, at a large archipelago scale, the geographic distribution of live corals to 16-m water depth throughout the main Hawaiian islands. Airborne estimates of live coral cover were highly correlated with field-based estimates of live coral cover (R (2) = 0.94). Our maps were used to assess the relative condition of reefs based on live coral, and to identify potential coral refugia in the face of human-driven stressors, including marine heat waves. Geospatial modeling revealed that water depth, wave power, and nearshore development accounted for the majority (>60%) of live coral cover variation, but other human-driven factors were also important. Mapped interisland and intraisland variation in live coral location improves our understanding of reef geography and its human impacts, thereby guiding environmental management for reef resiliency.	Hawaiian Islands; coral mapping; coral reef; coral refugia; reef restoration	20201214	https://pubmed.ncbi.nlm.nih.gov/33318215
Jin, Lingbo; Tang, Yubo; Wu, Yicheng; Coole, Jackson B; Tan, Melody T; Zhao, Xuan; Badaoui, Hawraa; Robinson, Jacob T; Williams, Michelle D; Gillenwater, Ann M; Richards-Kortum, Rebecca R; Veeraraghavan, Ashok	Deep learning extended depth-of-field microscope for fast and slide-free histology.	Proc Natl Acad Sci U S A	2020	Proc Natl Acad Sci U S A. 2020 Dec 29;117(52):33051-33060. doi: 10.1073/pnas.2013571117. Epub 2020 Dec 14.	Microscopic evaluation of resected tissue plays a central role in the surgical management of cancer. Because optical microscopes have a limited depth-of-field (DOF), resected tissue is either frozen or preserved with chemical fixatives, sliced into thin sections placed on microscope slides, stained, and imaged to determine whether surgical margins are free of tumor cells-a costly and time- and labor-intensive procedure. Here, we introduce a deep-learning extended DOF (DeepDOF) microscope to quickly image large areas of freshly resected tissue to provide histologic-quality images of surgical margins without physical sectioning. The DeepDOF microscope consists of a conventional fluorescence microscope with the simple addition of an inexpensive (less than $10) phase mask inserted in the pupil plane to encode the light field and enhance the depth-invariance of the point-spread function. When used with a jointly optimized image-reconstruction algorithm, diffraction-limited optical performance to resolve subcellular features can be maintained while significantly extending the DOF (200 microm). Data from resected oral surgical specimens show that the DeepDOF microscope can consistently visualize nuclear morphology and other important diagnostic features across highly irregular resected tissue surfaces without serial refocusing. With the capability to quickly scan intact samples with subcellular detail, the DeepDOF microscope can improve tissue sampling during intraoperative tumor-margin assessment, while offering an affordable tool to provide histological information from resected tissue specimens in resource-limited settings.	deep learning; end-to-end optimization; extended depth-of-field microscopy; pathology; phase mask	20201214	https://pubmed.ncbi.nlm.nih.gov/33318169
Liu, Jing; Zhang, Hui; Yu, Tao; Ni, Duanyu; Ren, Liankun; Yang, Qinhao; Lu, Baoqing; Wang, Di; Heinen, Rebekka; Axmacher, Nikolai; Xue, Gui	Stable maintenance of multiple representational formats in human visual short-term memory.	Proc Natl Acad Sci U S A	2020	Proc Natl Acad Sci U S A. 2020 Dec 22;117(51):32329-32339. doi: 10.1073/pnas.2006752117. Epub 2020 Dec 7.	Visual short-term memory (VSTM) enables humans to form a stable and coherent representation of the external world. However, the nature and temporal dynamics of the neural representations in VSTM that support this stability are barely understood. Here we combined human intracranial electroencephalography (iEEG) recordings with analyses using deep neural networks and semantic models to probe the representational format and temporal dynamics of information in VSTM. We found clear evidence that VSTM maintenance occurred in two distinct representational formats which originated from different encoding periods. The first format derived from an early encoding period (250 to 770 ms) corresponded to higher-order visual representations. The second format originated from a late encoding period (1,000 to 1,980 ms) and contained abstract semantic representations. These representational formats were overall stable during maintenance, with no consistent transformation across time. Nevertheless, maintenance of both representational formats showed substantial arrhythmic fluctuations, i.e., waxing and waning in irregular intervals. The increases of the maintained representational formats were specific to the phases of hippocampal low-frequency activity. Our results demonstrate that human VSTM simultaneously maintains representations at different levels of processing, from higher-order visual information to abstract semantic representations, which are stably maintained via coupling to hippocampal low-frequency activity.	deep neural network; hippocampus; intracranial EEG; representation; visual short-term memory	20201207	https://pubmed.ncbi.nlm.nih.gov/33288707
Peterfreund, Erez; Lindenbaum, Ofir; Dietrich, Felix; Bertalan, Tom; Gavish, Matan; Kevrekidis, Ioannis G; Coifman, Ronald R	Local conformal autoencoder for standardized data coordinates.	Proc Natl Acad Sci U S A	2020	Proc Natl Acad Sci U S A. 2020 Dec 8;117(49):30918-30927. doi: 10.1073/pnas.2014627117. Epub 2020 Nov 23.	We propose a local conformal autoencoder (LOCA) for standardized data coordinates. LOCA is a deep learning-based method for obtaining standardized data coordinates from scientific measurements. Data observations are modeled as samples from an unknown, nonlinear deformation of an underlying Riemannian manifold, which is parametrized by a few normalized, latent variables. We assume a repeated measurement sampling strategy, common in scientific measurements, and present a method for learning an embedding in [Formula: see text] that is isometric to the latent variables of the manifold. The coordinates recovered by our method are invariant to diffeomorphisms of the manifold, making it possible to match between different instrumental observations of the same phenomenon. Our embedding is obtained using LOCA, which is an algorithm that learns to rectify deformations by using a local z-scoring procedure, while preserving relevant geometric information. We demonstrate the isometric embedding properties of LOCA in various model settings and observe that it exhibits promising interpolation and extrapolation capabilities, superior to the current state of the art. Finally, we demonstrate LOCA's efficacy in single-site Wi-Fi localization data and for the reconstruction of three-dimensional curved surfaces from two-dimensional projections.	autoencoder; canonical coordinates; dimensionality reduction; manifold learning	20201123	https://pubmed.ncbi.nlm.nih.gov/33229581
Bastos, Andre M; Lundqvist, Mikael; Waite, Ayan S; Kopell, Nancy; Miller, Earl K	Layer and rhythm specificity for predictive routing.	Proc Natl Acad Sci U S A	2020	Proc Natl Acad Sci U S A. 2020 Dec 8;117(49):31459-31469. doi: 10.1073/pnas.2014868117. Epub 2020 Nov 23.	In predictive coding, experience generates predictions that attenuate the feeding forward of predicted stimuli while passing forward unpredicted "errors." Different models have suggested distinct cortical layers, and rhythms implement predictive coding. We recorded spikes and local field potentials from laminar electrodes in five cortical areas (visual area 4 [V4], lateral intraparietal [LIP], posterior parietal area 7A, frontal eye field [FEF], and prefrontal cortex [PFC]) while monkeys performed a task that modulated visual stimulus predictability. During predictable blocks, there was enhanced alpha (8 to 14 Hz) or beta (15 to 30 Hz) power in all areas during stimulus processing and prestimulus beta (15 to 30 Hz) functional connectivity in deep layers of PFC to the other areas. Unpredictable stimuli were associated with increases in spiking and in gamma-band (40 to 90 Hz) power/connectivity that fed forward up the cortical hierarchy via superficial-layer cortex. Power and spiking modulation by predictability was stimulus specific. Alpha/beta power in LIP, FEF, and PFC inhibited spiking in deep layers of V4. Area 7A uniquely showed increases in high-beta ( approximately 22 to 28 Hz) power/connectivity to unpredictable stimuli. These results motivate a conceptual model, predictive routing. It suggests that predictive coding may be implemented via lower-frequency alpha/beta rhythms that "prepare" pathways processing-predicted inputs by inhibiting feedforward gamma rhythms and associated spiking.	beta oscillations; cortical layers; gamma oscillations; neural synchronization; predictive coding	20201123	https://pubmed.ncbi.nlm.nih.gov/33229572
Baraniuk, Richard; Donoho, David; Gavish, Matan	The science of deep learning.	Proc Natl Acad Sci U S A	2020	Proc Natl Acad Sci U S A. 2020 Dec 1;117(48):30029-30032. doi: 10.1073/pnas.2020596117. Epub 2020 Nov 23.	?	artificial intelligence; deep learning; machine learning; neural networks	20201123	https://pubmed.ncbi.nlm.nih.gov/33229565
