Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Goncalves, Pedro J; Lueckmann, Jan-Matthis; Deistler, Michael; Nonnenmacher, Marcel; Ocal, Kaan; Bassetto, Giacomo; Chintaluri, Chaitanya; Podlaski, William F; Haddad, Sara A; Vogels, Tim P; Greenberg, David S; Macke, Jakob H	Training deep neural density estimators to identify mechanistic models of neural dynamics.	Elife	2020	Elife. 2020 Sep 17;9. pii: 56261. doi: 10.7554/eLife.56261.	Mechanistic modeling in neuroscience aims to explain observed phenomena in terms of underlying causes. However, determining which model parameters agree with complex and stochastic neural data presents a significant challenge. We address this challenge with a machine learning tool which uses deep neural density estimators-trained using model simulations-to carry out Bayesian inference and retrieve the full space of parameters compatible with raw data or selected data features. Our method is scalable in parameters and data features and can rapidly analyze new data after initial training. We demonstrate the power and flexibility of our approach on receptive fields, ion channels, and Hodgkin-Huxley models. We also characterize the space of circuit configurations giving rise to rhythmic activity in the crustacean stomatogastric ganglion, and use these results to derive hypotheses for underlying compensation mechanisms. Our approach will help close the gap between data-driven and theory-driven models of neural dynamics.	bayesian inference; computational biology; deep learning; mechanistic models; model identification; mouse; neural dynamics; neuroscience; rat; stomatogastric ganglion; systems biology	20200917	https://pubmed.ncbi.nlm.nih.gov/32940606
Bormann, Charles L; Kanakasabapathy, Manoj Kumar; Thirumalaraju, Prudhvi; Gupta, Raghav; Pooniwala, Rohan; Kandula, Hemanth; Hariton, Eduardo; Souter, Irene; Dimitriadis, Irene; Ramirez, Leslie B; Curchoe, Carol L; Swain, Jason; Boehnlein, Lynn M; Shafiee, Hadi	Performance of a deep learning based neural network in the selection of human blastocysts for implantation.	Elife	2020	Elife. 2020 Sep 15;9. pii: 55301. doi: 10.7554/eLife.55301.	Deep learning in in vitro fertilization is currently being evaluated in the development of assistive tools for the determination of transfer order and implantation potential using time-lapse data collected through expensive imaging hardware. Assistive tools and algorithms that can work with static images, however, can help in improving the access to care by enabling their use with images acquired from traditional microscopes that are available to virtually all fertility centers. Here, we evaluated the use of a deep convolutional neural network (CNN), trained using single timepoint images of embryos collected at 113 hr post-insemination, in embryo selection amongst 97 clinical patient cohorts (742 embryos) and observed an accuracy of 90% in choosing the highest quality embryo available. Furthermore, a CNN trained to assess an embryo's implantation potential directly using a set of 97 euploid embryos capable of implantation outperformed 15 trained embryologists (75.26% vs. 67.35%, p<0.0001) from five different fertility centers.	blastocysts; convolutional neural networks; embryology; euploid embryos; human; human embryos; in - vitro fertilization; medicine	20200915	https://pubmed.ncbi.nlm.nih.gov/32930094
Jones, Jessica M; Foster, William; Twomey, Colin R; Burdge, Justin; Ahmed, Osama M; Pereira, Talmo D; Wojick, Jessica A; Corder, Gregory; Plotkin, Joshua B; Abdus-Saboor, Ishmail	A machine-vision approach for automated pain measurement at millisecond timescales.	Elife	2020	Elife. 2020 Aug 6;9. pii: 57258. doi: 10.7554/eLife.57258.	Objective and automatic measurement of pain in mice remains a barrier for discovery in neuroscience. Here, we capture paw kinematics during pain behavior in mice with high-speed videography and automated paw tracking with machine and deep learning approaches. Our statistical software platform, PAWS (Pain Assessment at Withdrawal Speeds), uses a univariate projection of paw position over time to automatically quantify seven behavioral features that are combined into a single, univariate pain score. Automated paw tracking combined with PAWS reveals a behaviorally divergent mouse strain that displays hypersensitivity to mechanical stimuli. To demonstrate the efficacy of PAWS for detecting spinally versus centrally mediated behavioral responses, we chemogenetically activated nociceptive neurons in the amygdala, which further separated the pain-related behavioral features and the resulting pain score. Taken together, this automated pain quantification approach will increase objectivity in collecting rigorous behavioral data, and it is compatible with other neural circuit dissection tools for determining the mouse pain state.	automation; high-speed videography; machine learning; mouse; neural circuits; neuroscience; pain; somatosensation	20200806	https://pubmed.ncbi.nlm.nih.gov/32758355
Wolny, Adrian; Cerrone, Lorenzo; Vijayan, Athul; Tofanelli, Rachele; Barro, Amaya Vilches; Louveaux, Marion; Wenzl, Christian; Strauss, Soren; Wilson-Sanchez, David; Lymbouridou, Rena; Steigleder, Susanne S; Pape, Constantin; Bailoni, Alberto; Duran-Nebreda, Salva; Bassel, George W; Lohmann, Jan U; Tsiantis, Miltos; Hamprecht, Fred A; Schneitz, Kay; Maizel, Alexis; Kreshuk, Anna	Accurate and versatile 3D segmentation of plant tissues at cellular resolution.	Elife	2020	Elife. 2020 Jul 29;9. pii: 57613. doi: 10.7554/eLife.57613.	Quantitative analysis of plant and animal morphogenesis requires accurate segmentation of individual cells in volumetric images of growing organs. In the last years, deep learning has provided robust automated algorithms that approach human performance, with applications to bio-image analysis now starting to emerge. Here, we present PlantSeg, a pipeline for volumetric segmentation of plant tissues into cells. PlantSeg employs a convolutional neural network to predict cell boundaries and graph partitioning to segment cells based on the neural network predictions. PlantSeg was trained on fixed and live plant organs imaged with confocal and light sheet microscopes. PlantSeg delivers accurate results and generalizes well across different tissues, scales, acquisition settings even on non plant samples. We present results of PlantSeg applications in diverse developmental contexts. PlantSeg is free and open-source, with both a command line and a user-friendly graphical interface.	A. thaliana; cell segmentation; deep learning; image analysis; instance segmentation; plant biology	20200729	https://pubmed.ncbi.nlm.nih.gov/32723478
Guo, Syuan-Ming; Yeh, Li-Hao; Folkesson, Jenny; Ivanov, Ivan E; Krishnan, Anitha P; Keefe, Matthew G; Hashemi, Ezzat; Shin, David; Chhun, Bryant B; Cho, Nathan H; Leonetti, Manuel D; Han, May H; Nowakowski, Tomasz J; Mehta, Shalin B	Revealing architectural order with quantitative label-free imaging and deep learning.	Elife	2020	Elife. 2020 Jul 27;9. pii: 55502. doi: 10.7554/eLife.55502.	We report quantitative label-free imaging with phase and polarization (QLIPP) for simultaneous measurement of density, anisotropy, and orientation of structures in unlabeled live cells and tissue slices. We combine QLIPP with deep neural networks to predict fluorescence images of diverse cell and tissue structures. QLIPP images reveal anatomical regions and axon tract orientation in prenatal human brain tissue sections that are not visible using brightfield imaging. We report a variant of U-Net architecture, multi-channel 2.5D U-Net, for computationally efficient prediction of fluorescence images in three dimensions and over large fields of view. Further, we develop data normalization methods for accurate prediction of myelin distribution over large brain regions. We show that experimental defects in labeling the human tissue can be rescued with quantitative label-free imaging and neural network model. We anticipate that the proposed method will enable new studies of architectural order at spatial scales ranging from organelles to tissue.	deep learning; human; human tissue; inverse algorithms; label-free imaging; mouse; neuroscience; phase; physics of living systems; polarization	20200727	https://pubmed.ncbi.nlm.nih.gov/32716843
Wagner, Tyler; Shweta, Fnu; Murugadoss, Karthik; Awasthi, Samir; Venkatakrishnan, A J; Bade, Sairam; Puranik, Arjun; Kang, Martin; Pickering, Brian W; O'Horo, John C; Bauer, Philippe R; Razonable, Raymund R; Vergidis, Paschalis; Temesgen, Zelalem; Rizza, Stacey; Mahmood, Maryam; Wilson, Walter R; Challener, Douglas; Anand, Praveen; Liebers, Matt; Doctor, Zainab; Silvert, Eli; Solomon, Hugo; Anand, Akash; Barve, Rakesh; Gores, Gregory; Williams, Amy W; Morice, William G 2nd; Halamka, John; Badley, Andrew; Soundararajan, Venky	Augmented curation of clinical notes from a massive EHR system reveals symptoms of impending COVID-19 diagnosis.	Elife	2020	Elife. 2020 Jul 7;9. pii: 58227. doi: 10.7554/eLife.58227.	Understanding temporal dynamics of COVID-19 symptoms could provide fine-grained resolution to guide clinical decision-making. Here, we use deep neural networks over an institution-wide platform for the augmented curation of clinical notes from 77,167 patients subjected to COVID-19 PCR testing. By contrasting Electronic Health Record (EHR)-derived symptoms of COVID-19-positive (COVIDpos; n = 2,317) versus COVID-19-negative (COVIDneg; n = 74,850) patients for the week preceding the PCR testing date, we identify anosmia/dysgeusia (27.1-fold), fever/chills (2.6-fold), respiratory difficulty (2.2-fold), cough (2.2-fold), myalgia/arthralgia (2-fold), and diarrhea (1.4-fold) as significantly amplified in COVIDpos over COVIDneg patients. The combination of cough and fever/chills has 4.2-fold amplification in COVIDpos patients during the week prior to PCR testing, in addition to anosmia/dysgeusia, constitutes the earliest EHR-derived signature of COVID-19. This study introduces an Augmented Intelligence platform for the real-time synthesis of institutional biomedical knowledge. The platform holds tremendous potential for scaling up curation throughput, thus enabling EHR-powered early disease diagnosis.	COVID-19; SARS-CoV-2; artificial intelligence; electronic health record; human; human biology; infectious disease; machine learning; medicine; microbiology; neural networks	20200707	https://pubmed.ncbi.nlm.nih.gov/32633720
Cai, Lili X; Pizano, Katherine; Gundersen, Gregory W; Hayes, Cameron L; Fleming, Weston T; Holt, Sebastian; Cox, Julia M; Witten, Ilana B	Distinct signals in medial and lateral VTA dopamine neurons modulate fear extinction at different times.	Elife	2020	Elife. 2020 Jun 10;9. pii: 54936. doi: 10.7554/eLife.54936.	Dopamine (DA) neurons are to encode reward prediction error (RPE), in addition to other signals, such as salience. While RPE is known to support learning, the role of salience in learning remains less clear. To address this, we recorded and manipulated VTA DA neurons in mice during fear extinction. We applied deep learning to classify mouse freezing behavior, eliminating the need for human scoring. Our fiber photometry recordings showed DA neurons in medial and lateral VTA have distinct activity profiles during fear extinction: medial VTA activity more closely reflected RPE, while lateral VTA activity more closely reflected a salience-like signal. Optogenetic inhibition of DA neurons in either region slowed fear extinction, with the relevant time period for inhibition differing across regions. Our results indicate salience-like signals can have similar downstream consequences to RPE-like signals, although with different temporal dependencies.	dopamine; extinction; fear; fiber photometry; mouse; neuroscience; optogenetics; vta	20200610	https://pubmed.ncbi.nlm.nih.gov/32519951
Battey, C J; Ralph, Peter L; Kern, Andrew D	Predicting geographic location from genetic variation with deep neural networks.	Elife	2020	Elife. 2020 Jun 8;9. pii: 54507. doi: 10.7554/eLife.54507.	Most organisms are more closely related to nearby than distant members of their species, creating spatial autocorrelations in genetic data. This allows us to predict the location of origin of a genetic sample by comparing it to a set of samples of known geographic origin. Here, we describe a deep learning method, which we call Locator, to accomplish this task faster and more accurately than existing approaches. In simulations, Locator infers sample location to within 4.1 generations of dispersal and runs at least an order of magnitude faster than a recent model-based approach. We leverage Locator's computational efficiency to predict locations separately in windows across the genome, which allows us to both quantify uncertainty and describe the mosaic ancestry and patterns of geographic mixing that characterize many populations. Applied to whole-genome sequence data from Plasmodium parasites, Anopheles mosquitoes, and global human populations, this approach yields median test errors of 16.9km, 5.7km, and 85km, respectively.	Anopheles; Plasmodium; evolutionary biology; genetics; genomics; human	20200608	https://pubmed.ncbi.nlm.nih.gov/32511092
Venkatakrishnan, A J; Puranik, Arjun; Anand, Akash; Zemmour, David; Yao, Xiang; Wu, Xiaoying; Chilaka, Ramakrishna; Murakowski, Dariusz K; Standish, Kristopher; Raghunathan, Bharathwaj; Wagner, Tyler; Garcia-Rivera, Enrique; Solomon, Hugo; Garg, Abhinav; Barve, Rakesh; Anyanwu-Ofili, Anuli; Khan, Najat; Soundararajan, Venky	Knowledge synthesis of 100 million biomedical documents augments the deep expression profiling of coronavirus receptors.	Elife	2020	Elife. 2020 May 28;9. pii: 58040. doi: 10.7554/eLife.58040.	The COVID-19 pandemic demands assimilation of all biomedical knowledge to decode mechanisms of pathogenesis. Despite the recent renaissance in neural networks, a platform for the real-time synthesis of the exponentially growing biomedical literature and deep omics insights is unavailable. Here, we present the nferX platform for dynamic inference from over 45 quadrillion possible conceptual associations from unstructured text, and triangulation with insights from single-cell RNA-sequencing, bulk RNA-seq and proteomics from diverse tissue types. A hypothesis-free profiling of ACE2 suggests tongue keratinocytes, olfactory epithelial cells, airway club cells and respiratory ciliated cells as potential reservoirs of the SARS-CoV-2 receptor. We find the gut as the putative hotspot of COVID-19, where a maturation correlated transcriptional signature is shared in small intestine enterocytes among coronavirus receptors (ACE2, DPP4, ANPEP). A holistic data science platform triangulating insights from structured and unstructured data holds potential for accelerating the generation of impactful biological insights and hypotheses.	COVID-19; SARS-CoV-2; artificial intelligence; human; human biology; machine learning; medicine; natural language processing; single cell RNA-seq	20200528	https://pubmed.ncbi.nlm.nih.gov/32463365
Zhou, Yuqi; Yasumoto, Atsushi; Lei, Cheng; Huang, Chun-Jung; Kobayashi, Hirofumi; Wu, Yunzhao; Yan, Sheng; Sun, Chia-Wei; Yatomi, Yutaka; Goda, Keisuke	Intelligent classification of platelet aggregates by agonist type.	Elife	2020	Elife. 2020 May 12;9. pii: 52938. doi: 10.7554/eLife.52938.	Platelets are anucleate cells in blood whose principal function is to stop bleeding by forming aggregates for hemostatic reactions. In addition to their participation in physiological hemostasis, platelet aggregates are also involved in pathological thrombosis and play an important role in inflammation, atherosclerosis, and cancer metastasis. The aggregation of platelets is elicited by various agonists, but these platelet aggregates have long been considered indistinguishable and impossible to classify. Here we present an intelligent method for classifying them by agonist type. It is based on a convolutional neural network trained by high-throughput imaging flow cytometry of blood cells to identify and differentiate subtle yet appreciable morphological features of platelet aggregates activated by different types of agonists. The method is a powerful tool for studying the underlying mechanism of platelet aggregation and is expected to open a window on an entirely new class of clinical diagnostics, pharmacometrics, and therapeutics.	blood; cell biology; deep learning; human; human biology; imaging flow cytometry; medicine; microfluidics; platelet; thrombosis	20200512	https://pubmed.ncbi.nlm.nih.gov/32393438
Herzfeld, David J; Hall, Nathan J; Tringides, Marios; Lisberger, Stephen G	Principles of operation of a cerebellar learning circuit.	Elife	2020	Elife. 2020 Apr 30;9. pii: 55217. doi: 10.7554/eLife.55217.	We provide behavioral evidence using monkey smooth pursuit eye movements for four principles of cerebellar learning. Using a circuit-level model of the cerebellum, we link behavioral data to learning's neural implementation. The four principles are: (1) early, fast, acquisition driven by climbing fiber inputs to the cerebellar cortex, with poor retention; (2) learned responses of Purkinje cells guide transfer of learning from the cerebellar cortex to the deep cerebellar nucleus, with excellent retention; (3) functionally different neural signals are subject to learning in the cerebellar cortex versus the deep cerebellar nuclei; and (4) negative feedback from the cerebellum to the inferior olive reduces the magnitude of the teaching signal in climbing fibers and limits learning. Our circuit-level model, based on these four principles, explains behavioral data obtained by strategically manipulating the signals responsible for acquisition and recall of direction learning in smooth pursuit eye movements across multiple timescales.	acquisition; cerebellum; flocculus; generalization; motor learning; neuroscience; rhesus macaque; transfer of memory	20200430	https://pubmed.ncbi.nlm.nih.gov/32352914
Taujale, Rahil; Venkat, Aarya; Huang, Liang-Chin; Zhou, Zhongliang; Yeung, Wayland; Rasheed, Khaled M; Li, Sheng; Edison, Arthur S; Moremen, Kelley W; Kannan, Natarajan	Deep evolutionary analysis reveals the design principles of fold A glycosyltransferases.	Elife	2020	Elife. 2020 Apr 1;9. pii: 54532. doi: 10.7554/eLife.54532.	Glycosyltransferases (GTs) are prevalent across the tree of life and regulate nearly all aspects of cellular functions. The evolutionary basis for their complex and diverse modes of catalytic functions remain enigmatic. Here, based on deep mining of over half million GT-A fold sequences, we define a minimal core component shared among functionally diverse enzymes. We find that variations in the common core and emergence of hypervariable loops extending from the core contributed to GT-A diversity. We provide a phylogenetic framework relating diverse GT-A fold families for the first time and show that inverting and retaining mechanisms emerged multiple times independently during evolution. Using evolutionary information encoded in primary sequences, we trained a machine learning classifier to predict donor specificity with nearly 90% accuracy and deployed it for the annotation of understudied GTs. Our studies provide an evolutionary framework for investigating complex relationships connecting GT-A fold sequence, structure, function and regulation.	A. thaliana; C. elegans; D. melanogaster; GT evolution; GT phylogeny; S. cerevisiae; common core; computational biology; donor prediction; evolutionary biology; glycosyltransferase; human; machine learning; systems biology	20200401	https://pubmed.ncbi.nlm.nih.gov/32234211
