Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Campanella, Gabriele; Hanna, Matthew G; Geneslaw, Luke; Miraflor, Allen; Werneck Krauss Silva, Vitor; Busam, Klaus J; Brogi, Edi; Reuter, Victor E; Klimstra, David S; Fuchs, Thomas J	Clinical-grade computational pathology using weakly supervised deep learning on whole slide images.	Nat Med	2019	Nat Med. 2019 Aug;25(8):1301-1309. doi: 10.1038/s41591-019-0508-1. Epub 2019 Jul 15.	The development of decision support systems for pathology and their deployment in clinical practice have been hindered by the need for large manually annotated datasets. To overcome this problem, we present a multiple instance learning-based deep learning system that uses only the reported diagnoses as labels for training, thereby avoiding expensive and time-consuming pixel-wise manual annotations. We evaluated this framework at scale on a dataset of 44,732 whole slide images from 15,187 patients without any form of data curation. Tests on prostate cancer, basal cell carcinoma and breast cancer metastases to axillary lymph nodes resulted in areas under the curve above 0.98 for all cancer types. Its clinical application would allow pathologists to exclude 65-75% of slides while retaining 100% sensitivity. Our results show that this system has the ability to train accurate classification models at unprecedented scale, laying the foundation for the deployment of computational decision support systems in clinical practice.		20190715	https://pubmed.ncbi.nlm.nih.gov/31308507
Ardila, Diego; Kiraly, Atilla P; Bharadwaj, Sujeeth; Choi, Bokyung; Reicher, Joshua J; Peng, Lily; Tse, Daniel; Etemadi, Mozziyar; Ye, Wenxing; Corrado, Greg; Naidich, David P; Shetty, Shravya	Author Correction: End-to-end lung cancer screening with three-dimensional deep learning on low-dose chest computed tomography.	Nat Med	2019	Nat Med. 2019 Aug;25(8):1319. doi: 10.1038/s41591-019-0536-x.	An amendment to this paper has been published and can be accessed via a link at the top of the paper.		?	https://pubmed.ncbi.nlm.nih.gov/31253948
Kather, Jakob Nikolas; Pearson, Alexander T; Halama, Niels; Jager, Dirk; Krause, Jeremias; Loosen, Sven H; Marx, Alexander; Boor, Peter; Tacke, Frank; Neumann, Ulf Peter; Grabsch, Heike I; Yoshikawa, Takaki; Brenner, Hermann; Chang-Claude, Jenny; Hoffmeister, Michael; Trautwein, Christian; Luedde, Tom	Deep learning can predict microsatellite instability directly from histology in gastrointestinal cancer.	Nat Med	2019	Nat Med. 2019 Jul;25(7):1054-1056. doi: 10.1038/s41591-019-0462-y. Epub 2019 Jun 3.	Microsatellite instability determines whether patients with gastrointestinal cancer respond exceptionally well to immunotherapy. However, in clinical practice, not every patient is tested for MSI, because this requires additional genetic or immunohistochemical tests. Here we show that deep residual learning can predict MSI directly from H&E histology, which is ubiquitously available. This approach has the potential to provide immunotherapy to a much broader subset of patients with gastrointestinal cancer.		20190603	https://pubmed.ncbi.nlm.nih.gov/31160815
Ardila, Diego; Kiraly, Atilla P; Bharadwaj, Sujeeth; Choi, Bokyung; Reicher, Joshua J; Peng, Lily; Tse, Daniel; Etemadi, Mozziyar; Ye, Wenxing; Corrado, Greg; Naidich, David P; Shetty, Shravya	End-to-end lung cancer screening with three-dimensional deep learning on low-dose chest computed tomography.	Nat Med	2019	Nat Med. 2019 Jun;25(6):954-961. doi: 10.1038/s41591-019-0447-x. Epub 2019 May 20.	With an estimated 160,000 deaths in 2018, lung cancer is the most common cause of cancer death in the United States(1). Lung cancer screening using low-dose computed tomography has been shown to reduce mortality by 20-43% and is now included in US screening guidelines(1-6). Existing challenges include inter-grader variability and high false-positive and false-negative rates(7-10). We propose a deep learning algorithm that uses a patient's current and prior computed tomography volumes to predict the risk of lung cancer. Our model achieves a state-of-the-art performance (94.4% area under the curve) on 6,716 National Lung Cancer Screening Trial cases, and performs similarly on an independent clinical validation set of 1,139 cases. We conducted two reader studies. When prior computed tomography imaging was not available, our model outperformed all six radiologists with absolute reductions of 11% in false positives and 5% in false negatives. Where prior computed tomography imaging was available, the model performance was on-par with the same radiologists. This creates an opportunity to optimize the screening process via computer assistance and automation. While the vast majority of patients remain unscreened, we show the potential for deep learning models to increase the accuracy, consistency and adoption of lung cancer screening worldwide.		20190520	https://pubmed.ncbi.nlm.nih.gov/31110349
Liang, Huiying; Tsui, Brian Y; Ni, Hao; Valentim, Carolina C S; Baxter, Sally L; Liu, Guangjian; Cai, Wenjia; Kermany, Daniel S; Sun, Xin; Chen, Jiancong; He, Liya; Zhu, Jie; Tian, Pin; Shao, Hua; Zheng, Lianghong; Hou, Rui; Hewett, Sierra; Li, Gen; Liang, Ping; Zang, Xuan; Zhang, Zhiqi; Pan, Liyan; Cai, Huimin; Ling, Rujuan; Li, Shuhua; Cui, Yongwang; Tang, Shusheng; Ye, Hong; Huang, Xiaoyan; He, Waner; Liang, Wenqing; Zhang, Qing; Jiang, Jianmin; Yu, Wei; Gao, Jianqun; Ou, Wanxing; Deng, Yingmin; Hou, Qiaozhen; Wang, Bei; Yao, Cuichan; Liang, Yan; Zhang, Shu; Duan, Yaou; Zhang, Runze; Gibson, Sarah; Zhang, Charlotte L; Li, Oulan; Zhang, Edward D; Karin, Gabriel; Nguyen, Nathan; Wu, Xiaokang; Wen, Cindy; Xu, Jie; Xu, Wenqin; Wang, Bochu; Wang, Winston; Li, Jing; Pizzato, Bianca; Bao, Caroline; Xiang, Daoman; He, Wanting; He, Suiqin; Zhou, Yugui; Haw, Weldon; Goldbaum, Michael; Tremoulet, Adriana; Hsu, Chun-Nan; Carter, Hannah; Zhu, Long; Zhang, Kang; Xia, Huimin	Evaluation and accurate diagnoses of pediatric diseases using artificial intelligence.	Nat Med	2019	Nat Med. 2019 Mar;25(3):433-438. doi: 10.1038/s41591-018-0335-9. Epub 2019 Feb 11.	Artificial intelligence (AI)-based methods have emerged as powerful tools to transform medical care. Although machine learning classifiers (MLCs) have already demonstrated strong performance in image-based diagnoses, analysis of diverse and massive electronic health record (EHR) data remains challenging. Here, we show that MLCs can query EHRs in a manner similar to the hypothetico-deductive reasoning used by physicians and unearth associations that previous statistical methods have not found. Our model applies an automated natural language processing system using deep learning techniques to extract clinically relevant information from EHRs. In total, 101.6 million data points from 1,362,559 pediatric patient visits presenting to a major referral center were analyzed to train and validate the framework. Our model demonstrates high diagnostic accuracy across multiple organ systems and is comparable to experienced pediatricians in diagnosing common childhood diseases. Our study provides a proof of concept for implementing an AI-based system as a means to aid physicians in tackling large amounts of data, augmenting diagnostic evaluations, and to provide clinical decision support in cases of diagnostic uncertainty or complexity. Although this impact may be most evident in areas where healthcare providers are in relative shortage, the benefits of such an AI system are likely to be universal.		20190211	https://pubmed.ncbi.nlm.nih.gov/30742121
Topol, Eric J	High-performance medicine: the convergence of human and artificial intelligence.	Nat Med	2019	Nat Med. 2019 Jan;25(1):44-56. doi: 10.1038/s41591-018-0300-7. Epub 2019 Jan 7.	The use of artificial intelligence, and the deep-learning subtype in particular, has been enabled by the use of labeled big data, along with markedly enhanced computing power and cloud storage, across all sectors. In medicine, this is beginning to have an impact at three levels: for clinicians, predominantly via rapid, accurate image interpretation; for health systems, by improving workflow and the potential for reducing medical errors; and for patients, by enabling them to process their own data to promote health. The current limitations, including bias, privacy and security, and lack of transparency, along with the future directions of these applications will be discussed in this article. Over time, marked improvements in accuracy, productivity, and workflow will likely be actualized, but whether that will be used to improve the patient-doctor relationship or facilitate its erosion remains to be seen.		20190107	https://pubmed.ncbi.nlm.nih.gov/30617339
Norgeot, Beau; Glicksberg, Benjamin S; Butte, Atul J	A call for deep-learning healthcare.	Nat Med	2019	Nat Med. 2019 Jan;25(1):14-15. doi: 10.1038/s41591-018-0320-3.	?		?	https://pubmed.ncbi.nlm.nih.gov/30617337
Esteva, Andre; Robicquet, Alexandre; Ramsundar, Bharath; Kuleshov, Volodymyr; DePristo, Mark; Chou, Katherine; Cui, Claire; Corrado, Greg; Thrun, Sebastian; Dean, Jeff	A guide to deep learning in healthcare.	Nat Med	2019	Nat Med. 2019 Jan;25(1):24-29. doi: 10.1038/s41591-018-0316-z. Epub 2019 Jan 7.	Here we present deep-learning techniques for healthcare, centering our discussion on deep learning in computer vision, natural language processing, reinforcement learning, and generalized methods. We describe how these computational techniques can impact a few key areas of medicine and explore how to build end-to-end systems. Our discussion of computer vision focuses largely on medical imaging, and we describe the application of natural language processing to domains such as electronic health record data. Similarly, reinforcement learning is discussed in the context of robotic-assisted surgery, and generalized deep-learning methods for genomics are reviewed.		20190107	https://pubmed.ncbi.nlm.nih.gov/30617335
Gottesman, Omer; Johansson, Fredrik; Komorowski, Matthieu; Faisal, Aldo; Sontag, David; Doshi-Velez, Finale; Celi, Leo Anthony	Guidelines for reinforcement learning in healthcare.	Nat Med	2019	Nat Med. 2019 Jan;25(1):16-18. doi: 10.1038/s41591-018-0310-5.	?		?	https://pubmed.ncbi.nlm.nih.gov/30617332
Gurovich, Yaron; Hanani, Yair; Bar, Omri; Nadav, Guy; Fleischer, Nicole; Gelbman, Dekel; Basel-Salmon, Lina; Krawitz, Peter M; Kamphausen, Susanne B; Zenker, Martin; Bird, Lynne M; Gripp, Karen W	Identifying facial phenotypes of genetic disorders using deep learning.	Nat Med	2019	Nat Med. 2019 Jan;25(1):60-64. doi: 10.1038/s41591-018-0279-0. Epub 2019 Jan 7.	Syndromic genetic conditions, in aggregate, affect 8% of the population(1). Many syndromes have recognizable facial features(2) that are highly informative to clinical geneticists(3-5). Recent studies show that facial analysis technologies measured up to the capabilities of expert clinicians in syndrome identification(6-9). However, these technologies identified only a few disease phenotypes, limiting their role in clinical settings, where hundreds of diagnoses must be considered. Here we present a facial image analysis framework, DeepGestalt, using computer vision and deep-learning algorithms, that quantifies similarities to hundreds of syndromes. DeepGestalt outperformed clinicians in three initial experiments, two with the goal of distinguishing subjects with a target syndrome from other syndromes, and one of separating different genetic subtypes in Noonan syndrome. On the final experiment reflecting a real clinical setting problem, DeepGestalt achieved 91% top-10 accuracy in identifying the correct syndrome on 502 different images. The model was trained on a dataset of over 17,000 images representing more than 200 syndromes, curated through a community-driven phenotyping platform. DeepGestalt potentially adds considerable value to phenotypic evaluations in clinical genetics, genetic testing, research and precision medicine.		20190107	https://pubmed.ncbi.nlm.nih.gov/30617323
Abbott, Brianna	Deeper learning.	Nat Med	2019	Nat Med. 2019 Jan;25(1):9-11. doi: 10.1038/s41591-018-0313-2.	?		?	https://pubmed.ncbi.nlm.nih.gov/30617322
Hannun, Awni Y; Rajpurkar, Pranav; Haghpanahi, Masoumeh; Tison, Geoffrey H; Bourn, Codie; Turakhia, Mintu P; Ng, Andrew Y	Cardiologist-level arrhythmia detection and classification in ambulatory electrocardiograms using a deep neural network.	Nat Med	2019	Nat Med. 2019 Jan;25(1):65-69. doi: 10.1038/s41591-018-0268-3. Epub 2019 Jan 7.	Computerized electrocardiogram (ECG) interpretation plays a critical role in the clinical ECG workflow(1). Widely available digital ECG data and the algorithmic paradigm of deep learning(2) present an opportunity to substantially improve the accuracy and scalability of automated ECG analysis. However, a comprehensive evaluation of an end-to-end deep learning approach for ECG analysis across a wide variety of diagnostic classes has not been previously reported. Here, we develop a deep neural network (DNN) to classify 12 rhythm classes using 91,232 single-lead ECGs from 53,549 patients who used a single-lead ambulatory ECG monitoring device. When validated against an independent test dataset annotated by a consensus committee of board-certified practicing cardiologists, the DNN achieved an average area under the receiver operating characteristic curve (ROC) of 0.97. The average F1 score, which is the harmonic mean of the positive predictive value and sensitivity, for the DNN (0.837) exceeded that of average cardiologists (0.780). With specificity fixed at the average specificity achieved by cardiologists, the sensitivity of the DNN exceeded the average cardiologist sensitivity for all rhythm classes. These findings demonstrate that an end-to-end deep learning approach can classify a broad range of distinct arrhythmias from single-lead ECGs with high diagnostic performance similar to that of cardiologists. If confirmed in clinical settings, this approach could reduce the rate of misdiagnosed computerized ECG interpretations and improve the efficiency of expert human ECG interpretation by accurately triaging or prioritizing the most urgent conditions.		20190107	https://pubmed.ncbi.nlm.nih.gov/30617320
Arnaout, Rima	Toward a clearer picture of health.	Nat Med	2019	Nat Med. 2019 Jan;25(1):12. doi: 10.1038/s41591-018-0318-x.	?		?	https://pubmed.ncbi.nlm.nih.gov/30613101
Schwemmer, Michael A; Skomrock, Nicholas D; Sederberg, Per B; Ting, Jordyn E; Sharma, Gaurav; Bockbrader, Marcia A; Friedenberg, David A	Meeting brain-computer interface user performance expectations using a deep neural network decoding framework.	Nat Med	2018	Nat Med. 2018 Nov;24(11):1669-1676. doi: 10.1038/s41591-018-0171-y. Epub 2018 Sep 24.	Brain-computer interface (BCI) neurotechnology has the potential to reduce disability associated with paralysis by translating neural activity into control of assistive devices(1-9). Surveys of potential end-users have identified key BCI system features(10-14), including high accuracy, minimal daily setup, rapid response times, and multifunctionality. These performance characteristics are primarily influenced by the BCI's neural decoding algorithm(1,15), which is trained to associate neural activation patterns with intended user actions. Here, we introduce a new deep neural network(16) decoding framework for BCI systems enabling discrete movements that addresses these four key performance characteristics. Using intracortical data from a participant with tetraplegia, we provide offline results demonstrating that our decoder is highly accurate, sustains this performance beyond a year without explicit daily retraining by combining it with an unsupervised updating procedure(3,17-20), responds faster than competing methods(8), and can increase functionality with minimal retraining by using a technique known as transfer learning(21). We then show that our participant can use the decoder in real-time to reanimate his paralyzed forearm with functional electrical stimulation (FES), enabling accurate manipulation of three objects from the grasp and release test (GRT)(22). These results demonstrate that deep neural network decoders can advance the clinical translation of BCI technology.		20180924	https://pubmed.ncbi.nlm.nih.gov/30250141
