Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Oliva, Azahara; Fernandez-Ruiz, Antonio; Buzsaki, Gyorgy; Berenyi, Antal	Role of Hippocampal CA2 Region in Triggering Sharp-Wave Ripples.	Neuron	2016	Neuron. 2016 Sep 21;91(6):1342-1355. doi: 10.1016/j.neuron.2016.08.008. Epub 2016 Sep 1.	Sharp-wave ripples (SPW-Rs) in the hippocampus are implied in memory consolidation, as shown by observational and interventional experiments. However, the mechanism of their generation remains unclear. Using two-dimensional silicon probe arrays, we investigated the propagation of SPW-Rs across the hippocampal CA1, CA2, and CA3 subregions. Synchronous activation of CA2 ensembles preceded SPW-R-related population activity in CA3 and CA1 regions. Deep CA2 neurons gradually increased their activity prior to ripples and were suppressed during the population bursts of CA3-CA1 neurons (ramping cells). Activity of superficial CA2 cells preceded the activity surge in CA3-CA1 (phasic cells). The trigger role of the CA2 region in SPW-R was more pronounced during waking than sleeping. These results point to the CA2 region as an initiation zone for SPW-Rs.	CA1; CA2; CA3; LFP; high-frequency; hippocampus; large-scale recordings; learning; memory consolidation; network mechanism; ripple; sharp-wave; single-unit	20160901	https://pubmed.ncbi.nlm.nih.gov/27593179
Lu, Hui; Ash, Ryan T; He, Lingjie; Kee, Sara E; Wang, Wei; Yu, Dinghui; Hao, Shuang; Meng, Xiangling; Ure, Kerstin; Ito-Ishida, Aya; Tang, Bin; Sun, Yaling; Ji, Daoyun; Tang, Jianrong; Arenkiel, Benjamin R; Smirnakis, Stelios M; Zoghbi, Huda Y	Loss and Gain of MeCP2 Cause Similar Hippocampal Circuit Dysfunction that Is Rescued by Deep Brain Stimulation in a Rett Syndrome Mouse Model.	Neuron	2016	Neuron. 2016 Aug 17;91(4):739-747. doi: 10.1016/j.neuron.2016.07.018. Epub 2016 Aug 4.	Loss- and gain-of-function mutations in methyl-CpG-binding protein 2 (MECP2) underlie two distinct neurological syndromes with strikingly similar features, but the synaptic and circuit-level changes mediating these shared features are undefined. Here we report three novel signs of neural circuit dysfunction in three mouse models of MECP2 disorders (constitutive Mecp2 null, mosaic Mecp2(+/-), and MECP2 duplication): abnormally elevated synchrony in the firing activity of hippocampal CA1 pyramidal neurons, an impaired homeostatic response to perturbations of excitatory-inhibitory balance, and decreased excitatory synaptic response in inhibitory neurons. Conditional mutagenesis studies revealed that MeCP2 dysfunction in excitatory neurons mediated elevated synchrony at baseline, while MeCP2 dysfunction in inhibitory neurons increased susceptibility to hypersynchronization in response to perturbations. Chronic forniceal deep brain stimulation (DBS), recently shown to rescue hippocampus-dependent learning and memory in Mecp2(+/-) (Rett) mice, also rescued all three features of hippocampal circuit dysfunction in these mice.		20160804	https://pubmed.ncbi.nlm.nih.gov/27499081
Danielson, Nathan B; Zaremba, Jeffrey D; Kaifosh, Patrick; Bowler, John; Ladow, Max; Losonczy, Attila	Sublayer-Specific Coding Dynamics during Spatial Navigation and Learning in Hippocampal Area CA1.	Neuron	2016	Neuron. 2016 Aug 3;91(3):652-65. doi: 10.1016/j.neuron.2016.06.020. Epub 2016 Jul 7.	The mammalian hippocampus is critical for spatial information processing and episodic memory. Its primary output cells, CA1 pyramidal cells (CA1 PCs), vary in genetics, morphology, connectivity, and electrophysiological properties. It is therefore possible that distinct CA1 PC subpopulations encode different features of the environment and differentially contribute to learning. To test this hypothesis, we optically monitored activity in deep and superficial CA1 PCs segregated along the radial axis of the mouse hippocampus and assessed the relationship between sublayer dynamics and learning. Superficial place maps were more stable than deep during head-fixed exploration. Deep maps, however, were preferentially stabilized during goal-oriented learning, and representation of the reward zone by deep cells predicted task performance. These findings demonstrate that superficial CA1 PCs provide a more stable map of an environment, while their counterparts in the deep sublayer provide a more flexible representation that is shaped by learning about salient features in the environment. VIDEO ABSTRACT.		20160707	https://pubmed.ncbi.nlm.nih.gov/27397517
Maroso, Mattia; Szabo, Gergely G; Kim, Hannah K; Alexander, Allyson; Bui, Anh D; Lee, Sang-Hun; Lutz, Beat; Soltesz, Ivan	Cannabinoid Control of Learning and Memory through HCN Channels.	Neuron	2016	Neuron. 2016 Mar 2;89(5):1059-73. doi: 10.1016/j.neuron.2016.01.023. Epub 2016 Feb 18.	The mechanisms underlying the effects of cannabinoids on cognitive processes are not understood. Here we show that cannabinoid type-1 receptors (CB1Rs) control hippocampal synaptic plasticity and spatial memory through the hyperpolarization-activated cyclic nucleotide-gated (HCN) channels that underlie the h-current (Ih), a key regulator of dendritic excitability. The CB1R-HCN pathway, involving c-Jun-N-terminal kinases (JNKs), nitric oxide synthase, and intracellular cGMP, exerts a tonic enhancement of Ih selectively in pyramidal cells located in the superficial portion of the CA1 pyramidal cell layer, whereas it is absent from deep-layer cells. Activation of the CB1R-HCN pathway impairs dendritic integration of excitatory inputs, long-term potentiation (LTP), and spatial memory formation. Strikingly, pharmacological inhibition of Ih or genetic deletion of HCN1 abolishes CB1R-induced deficits in LTP and memory. These results demonstrate that the CB1R-Ih pathway in the hippocampus is obligatory for the action of cannabinoids on LTP and spatial memory formation.		20160218	https://pubmed.ncbi.nlm.nih.gov/26898775
Hige, Toshihide; Turner, Glenn	Learning: the good, the bad, and the fly.	Neuron	2015	Neuron. 2015 Apr 22;86(2):343-5. doi: 10.1016/j.neuron.2015.04.012.	Olfactory memories can be very good-your mother's baking-or very bad-your father's cooking. We go through life forming these different associations with the smells we encounter. But what makes one association pleasant and another repulsive? Work in deep areas of the Drosophila brain has revealed the beginnings of an answer, as reported in this issue of Neuron by Owald et al. (2015).		?	https://pubmed.ncbi.nlm.nih.gov/25905804
Moxon, Karen A; Foffani, Guglielmo	Brain-machine interfaces beyond neuroprosthetics.	Neuron	2015	Neuron. 2015 Apr 8;86(1):55-67. doi: 10.1016/j.neuron.2015.03.036.	The field of invasive brain-machine interfaces (BMIs) is typically associated with neuroprosthetic applications aiming to recover loss of motor function. However, BMIs also represent a powerful tool to address fundamental questions in neuroscience. The observed subjects of BMI experiments can also be considered as indirect observers of their own neurophysiological activity, and the relationship between observed neurons and (artificial) behavior can be genuinely causal rather than indirectly correlative. These two characteristics defy the classical object-observer duality, making BMIs particularly appealing for investigating how information is encoded and decoded by neural circuits in real time, how this coding changes with physiological learning and plasticity, and how it is altered in pathological conditions. Within neuroengineering, BMI is like a tree that opens its branches into many traditional engineering fields, but also extends deep roots into basic neuroscience beyond neuroprosthetics.		?	https://pubmed.ncbi.nlm.nih.gov/25856486
Best, Aaron R; Regehr, Wade G	Inhibitory regulation of electrically coupled neurons in the inferior olive is mediated by asynchronous release of GABA.	Neuron	2009	Neuron. 2009 May 28;62(4):555-65. doi: 10.1016/j.neuron.2009.04.018.	Inhibitory projection neurons in the deep cerebellar nuclei (DCN) provide GABAergic input to neurons of the inferior olive (IO) that in turn produce climbing fiber synapses onto Purkinje cells. Anatomical evidence suggests that DCN to IO synapses control electrical coupling between IO neurons. In vivo studies suggest that they also control the synchrony of IO neurons and play an important role in cerebellar learning. Here we describe the DCN to IO synapse. Remarkably, GABA release was almost exclusively asynchronous, with little conventional synchronous release. Synaptic transmission was extremely frequency dependent, with low-frequency stimulation being largely ineffective. However, due to the prominence of asynchronous release, stimulation at frequencies above 10 Hz evoked steady-state inhibitory currents. These properties seem ideally suited to transform the firing rate of DCN neurons into sustained inhibition that both suppresses the firing of IO cells and regulates the effective coupling between IO neurons.		?	https://pubmed.ncbi.nlm.nih.gov/19477156
Bagnall, Martha W; du Lac, Sascha	A new locus for synaptic plasticity in cerebellar circuits.	Neuron	2006	Neuron. 2006 Jul 6;51(1):5-7. doi: 10.1016/j.neuron.2006.06.014.	Experimental and computational analyses of cerebellar function indicate that excitatory synapses onto deep nucleus neurons are likely to be a critical site of plasticity during motor learning. In this issue of Neuron, Pugh and Raman report that unconventional stimulus protocols can drive synaptic plasticity in the deep cerebellar nuclei.		?	https://pubmed.ncbi.nlm.nih.gov/16815325
Frank, L M; Brown, E N; Wilson, M	Trajectory encoding in the hippocampus and entorhinal cortex.	Neuron	2000	Neuron. 2000 Jul;27(1):169-78. doi: 10.1016/s0896-6273(00)00018-0.	We recorded from single neurons in the hippocampus and entorhinal cortex (EC) of rats to investigate the role of these structures in navigation and memory representation. Our results revealed two novel phenomena: first, many cells in CA1 and the EC fired at significantly different rates when the animal was in the same position depending on where the animal had come from or where it was going. Second, cells in deep layers of the EC, the targets of hippocampal outputs, appeared to represent the similarities between locations on spatially distinct trajectories through the environment. Our findings suggest that the hippocampus represents the animal's position in the context of a trajectory through space and that the EC represents regularities across different trajectories that could allow for generalization across experiences.	Non-programmatic	?	https://pubmed.ncbi.nlm.nih.gov/10939340
Aizenman, C D; Manis, P B; Linden, D J	Polarity of long-term synaptic gain change is related to postsynaptic spike firing at a cerebellar inhibitory synapse.	Neuron	1998	Neuron. 1998 Oct;21(4):827-35. doi: 10.1016/s0896-6273(00)80598-x.	Long-term potentiation and depression (LTP and LTD) in excitatory synapses can coexist, the former being triggered by stimuli that produce strong postsynaptic excitation and the latter by stimuli that produce weaker postsynaptic excitation. It has not been determined whether these properties also apply to LTP and LTD in the inhibitory synapses between Purkinje neurons and the neurons of the deep cerebellar nuclei (DCN), a site that has been implicated in certain types of motor learning. DCN cells exhibit a prominent rebound depolarization (RD) and associated spike burst upon release from hyperpolarization. In these cells, LTP can be elicited by short, high-frequency trains of inhibitory postsynaptic potentials (IPSPs), which reliably evoke an RD. LTD is induced if the same protocol is applied with conditions where the amount of postsynaptic excitation is reduced. The polarity of the change in synaptic strength is correlated with the amount of RD-evoked spike firing during the induction protocol. Thus, some important computational principles that govern the induction of use-dependent change in excitatory synaptic efficacy also apply to inhibitory synapses.		?	https://pubmed.ncbi.nlm.nih.gov/9808468
